player,games_played,seasons_played,pos_mapped,avg_ts_percent,avg_per,avg_mpg,avg_x3p_ar,avg_orb_percent,avg_drb_percent,avg_ast_percent,avg_stl_percent,avg_blk_percent,avg_tov_percent,avg_usg_percent,avg_ows_48,avg_dws_48,avg_obpm,avg_dbpm,avg_bpm,avg_vorp,max_ts_percent,max_per,max_mpg,max_x3p_ar,max_orb_percent,max_drb_percent,max_ast_percent,max_stl_percent,max_blk_percent,max_tov_percent,max_usg_percent,max_ows_48,max_dws_48,max_obpm,max_dbpm,max_bpm,max_vorp,cluster_label,ALL_NBA_total,ALL_DEF_total,1T_ALL_NBA_total,2T_ALL_NBA_total,3T_ALL_NBA_total,1T_ALL_DEF_total,2T_ALL_DEF_total,DPOY_total,MIP_total,MVP_total,ROY_total,SMOY_total
Craig Smith,403,6,4.0,0.99,0.351,-1.06,-1.017,0.892,0.543,-0.557,-0.203,-0.387,0.068,0.129,0.542,-0.553,-0.191,-0.344,-0.316,-0.509,1.318,0.613,-0.598,-0.885,1.601,0.986,-0.179,0.403,-0.052,0.598,0.697,0.722,0.114,0.171,0.192,-0.101,-0.34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Clarke,237,4,4.0,1.3,1.226,-0.482,-1.499,1.097,0.628,-0.556,0.052,1.158,-1.022,-0.262,1.425,1.032,0.74,0.961,1.026,0.445,1.92,2.044,-0.151,-1.195,1.702,1.007,-0.456,0.91,2.044,-0.077,-0.128,2.442,1.644,1.422,1.524,1.568,0.728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyronn Lue,493,8,1.0,0.222,-0.273,-0.237,0.639,-1.233,-1.228,0.984,-0.809,-0.965,-0.345,-0.069,0.395,-1.509,0.192,-1.387,-0.39,-0.557,1.234,0.293,0.629,0.848,-1.088,-0.965,1.538,0.208,-0.849,0.379,0.383,1.237,-0.522,0.766,-0.155,-0.071,-0.355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Babbitt,290,5,3.2,0.417,-1.03,-1.262,1.664,-0.817,0.032,-0.82,-1.308,-0.63,-1.171,-0.847,-0.243,-0.947,-0.363,-0.777,-0.658,-0.651,2.289,-0.716,-0.798,2.347,-0.471,0.831,-0.446,-0.775,-0.414,-0.371,-0.377,0.25,-0.238,0.118,-0.1,-0.092,-0.469,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matisse Thybulle,267,4,2.0,-0.559,-0.977,-0.593,0.825,-0.392,-1.319,-0.905,3.716,1.101,-0.117,-1.602,-0.812,1.379,-1.051,2.714,0.247,-0.001,0.412,-0.837,0.138,1.05,-0.232,-0.908,-0.746,4.455,1.888,0.93,-1.475,-0.463,2.687,-0.912,3.822,0.673,0.297,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tim Kempton,216,3,4.0,0.383,-0.907,-1.005,-0.703,-0.064,0.683,-0.369,-0.221,-0.504,0.89,-0.777,-0.559,-0.533,-1.095,0.026,-0.932,-0.78,0.87,-0.808,-0.782,-0.662,0.251,0.929,-0.006,0.25,-0.454,1.548,-0.534,-0.137,0.304,-0.841,0.284,-0.623,-0.64,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Thomas,86,2,2.0,0.269,-0.804,-2.244,1.226,-0.64,-0.559,-0.734,-1.2,-1.043,-0.761,-0.231,-0.349,-0.17,-0.302,-0.885,-0.643,-0.655,1.64,-0.366,-1.934,1.39,-0.603,-0.55,-0.668,-0.698,-0.97,-0.604,0.044,0.469,0.717,0.434,0.011,0.388,-0.474,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Paultz,356,5,4.8,-1.571,-1.192,-1.1,-0.558,0.302,0.948,-0.758,-1.062,0.433,-0.016,-0.92,-0.905,-0.284,-1.093,-0.089,-1.055,-0.654,-0.4,-0.235,0.09,-0.473,0.665,1.07,-0.475,-0.649,1.0,1.659,-0.638,-0.088,-0.12,0.126,0.186,0.167,0.101,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu Ginóbili,1023,15,2.0,0.854,1.208,0.046,0.854,-0.67,-0.381,1.136,1.91,-0.498,0.527,1.03,0.961,1.503,1.189,1.712,1.784,1.265,1.822,2.312,0.688,1.204,-0.411,0.464,1.757,2.9,-0.262,1.618,1.943,2.18,2.175,2.387,2.553,3.042,2.91,3,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Damon Stoudamire,851,12,1.0,-0.553,0.13,0.809,0.821,-0.863,-0.876,1.755,0.066,-0.883,0.277,0.4,0.132,-0.873,0.594,-1.0,0.111,0.193,0.109,0.965,1.676,1.379,-0.641,-0.658,2.559,0.748,-0.686,1.456,1.282,0.802,0.034,1.515,-0.083,0.743,1.11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marcus Liberty,229,3,3.0,-1.221,-0.474,-0.658,0.098,0.631,-0.299,-0.718,0.273,-0.304,-0.813,0.117,-0.728,-0.582,-0.364,-0.791,-0.633,-0.632,-0.574,-0.061,-0.477,0.354,0.768,0.056,-0.524,0.501,-0.15,-0.646,0.341,-0.296,0.524,-0.184,-0.029,-0.206,-0.413,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Wood,417,6,2.167,-0.441,-0.128,-0.169,0.326,-0.34,-0.579,-0.457,-0.269,-0.258,-1.186,0.668,-0.087,-0.776,-0.062,-0.869,-0.466,-0.479,0.239,0.245,0.853,1.05,-0.065,-0.329,0.049,-0.094,0.011,-0.437,1.167,0.382,-0.05,0.244,-0.086,0.19,0.147,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Johnson,494,7,2.0,-0.165,0.438,0.706,0.482,-1.297,-1.177,1.718,-0.151,-0.763,-0.213,1.025,0.18,-0.652,0.791,-0.99,0.268,0.218,0.511,0.896,1.3,1.678,-0.93,-0.987,2.34,0.751,-0.633,0.621,1.377,1.134,0.087,1.28,0.188,1.271,1.438,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Keyon Dooling,707,11,1.273,-0.345,-0.738,-0.638,0.52,-1.224,-1.392,0.517,0.154,-0.785,0.147,-0.069,-0.52,-0.687,-0.566,-0.455,-0.713,-0.662,0.76,-0.043,0.187,1.497,-1.004,-1.194,1.15,1.189,-0.469,0.951,0.652,0.752,0.289,0.255,0.312,-0.065,-0.22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Tucker,835,11,3.455,-0.353,-1.103,0.629,0.855,0.183,-0.002,-0.804,0.433,-0.581,0.258,-1.555,-0.397,-0.137,-0.658,0.554,-0.346,-0.271,0.392,-0.322,1.406,1.96,0.553,0.451,-0.379,1.655,-0.319,1.518,-1.016,0.267,0.646,0.164,1.097,0.46,0.571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Hawes,361,5,4.2,0.105,-0.444,-0.233,-0.062,0.095,1.031,-0.342,-0.443,-0.25,0.276,-0.781,-0.171,0.57,-0.3,0.641,0.042,-0.177,1.2,0.387,0.72,0.7,0.455,1.304,0.198,0.049,0.269,0.801,-0.366,0.579,1.322,0.511,1.159,0.962,0.523,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerry Sichting,538,8,1.0,0.136,-0.771,-0.448,0.366,-1.453,-1.267,0.594,-0.015,-0.899,-0.175,-1.166,0.035,-0.81,-0.408,-0.213,-0.446,-0.532,1.542,-0.022,0.826,1.013,-1.255,-0.876,1.275,0.885,-0.806,1.081,-0.465,0.65,0.19,0.244,0.447,0.121,-0.032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Johnson,202,3,1.0,-0.36,-0.202,0.591,0.422,-0.676,-0.688,0.071,0.291,-0.165,-0.686,0.026,-0.128,0.099,-0.014,0.382,0.146,0.061,-0.17,0.293,0.775,0.73,-0.621,-0.463,0.299,0.587,-0.06,-0.139,0.336,0.355,0.456,0.286,0.893,0.613,0.516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denzel Valentine,196,3,2.0,-1.275,-1.043,-0.565,1.226,-0.695,0.306,-0.055,-0.143,-0.791,-0.155,-0.325,-1.241,-0.137,-0.837,-0.135,-0.801,-0.65,-0.638,-0.575,0.408,1.981,-0.52,0.49,0.384,-0.094,-0.749,0.521,0.044,-0.608,0.325,-0.34,0.08,-0.334,-0.337,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Hastings,400,6,4.333,0.256,-1.226,-1.39,0.0,0.298,0.386,-0.862,-0.613,0.099,0.381,-1.316,-0.244,0.303,-1.082,0.45,-0.781,-0.734,1.227,-0.864,-0.816,1.25,0.857,0.984,-0.694,0.198,0.532,0.904,-0.912,0.638,1.03,-0.535,0.923,-0.331,-0.537,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Martin,635,10,1.9,0.793,0.514,0.527,0.515,-0.77,-0.862,-0.404,-0.053,-0.855,-0.722,0.859,1.001,-0.883,0.728,-1.02,0.23,0.282,1.68,1.69,1.477,1.05,0.261,-0.442,-0.023,0.403,-0.683,0.244,2.106,2.264,-0.153,2.025,-0.08,1.425,1.666,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth Curry,434,7,1.714,0.908,-0.271,-0.009,0.75,-0.917,-1.201,-0.175,-0.199,-0.847,-0.377,-0.219,0.28,-0.806,0.185,-0.578,-0.085,-0.175,1.5,0.209,1.215,1.054,-0.742,-0.978,0.239,0.765,-0.733,0.222,0.075,1.083,0.008,0.733,0.351,0.541,0.454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Leuer,341,6,4.0,0.163,0.028,-1.15,-0.607,0.449,0.864,-0.683,-0.507,-0.167,-0.507,-0.144,0.082,0.326,-0.236,-0.002,-0.219,-0.418,1.191,0.701,0.256,-0.227,0.803,1.796,-0.446,0.011,0.402,0.947,0.382,0.673,1.0,0.551,0.261,0.46,0.024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahlil Okafor,162,3,5.0,0.23,0.416,-0.149,-1.515,0.901,0.457,-0.688,-1.383,0.99,0.103,0.873,-0.496,-0.512,-0.311,-1.0,-0.701,-0.65,0.915,0.646,0.797,-1.35,1.166,0.951,-0.509,-1.192,1.234,0.579,1.567,0.417,-0.198,-0.128,-0.551,-0.492,-0.585,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd Daniels,142,2,2.0,-1.021,-0.605,-0.783,1.621,-0.124,-0.887,-0.025,-0.513,-0.182,-0.349,0.5,-0.798,-0.32,0.138,-0.568,-0.105,-0.401,-0.4,-0.32,-0.465,1.758,0.048,-0.705,-0.009,-0.318,-0.124,-0.333,0.621,-0.685,-0.233,0.233,-0.412,-0.098,-0.353,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,911,12,5.0,0.479,0.98,0.716,-0.347,0.579,0.036,-0.645,-1.037,2.103,-0.632,0.776,0.522,0.332,0.607,0.067,0.573,0.634,0.88,2.485,1.39,1.515,1.583,1.152,0.108,-0.524,3.599,0.064,1.89,1.866,2.526,1.629,1.961,1.36,1.341,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Šarūnas Marčiulionis,316,5,2.0,1.277,0.537,-0.314,-0.008,-0.759,-1.159,0.017,1.362,-0.812,0.185,0.815,0.785,-0.79,0.336,-0.158,0.225,-0.147,1.745,1.211,0.476,1.201,-0.27,-0.924,0.548,1.67,-0.75,0.432,1.199,1.45,-0.095,0.823,0.116,0.639,0.397,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Collins,364,6,4.0,1.143,0.981,0.687,-0.698,0.96,1.036,-0.726,-0.991,0.814,-0.537,0.251,1.078,-0.315,0.654,-0.389,0.396,0.233,1.82,1.815,1.194,-0.219,1.999,1.381,-0.428,-0.448,1.344,0.462,0.814,1.716,0.176,1.587,0.119,1.14,0.826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jud Buechler,656,10,3.0,-0.489,-0.799,-1.379,1.19,-0.183,-0.453,-0.473,0.196,-0.197,-0.874,-1.206,-0.159,0.205,-0.119,0.551,0.127,-0.368,1.217,-0.015,-0.689,2.539,0.227,-0.019,-0.149,0.969,0.357,-0.148,-0.408,0.641,1.183,0.558,1.411,1.112,0.229,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zaza Pachulia,1098,16,5.0,0.056,-0.077,-0.528,-1.181,1.733,0.96,-0.429,0.298,-0.2,1.114,-0.484,0.085,0.365,-0.549,-0.116,-0.536,-0.525,1.17,0.595,0.682,-0.989,2.245,1.697,0.306,1.295,0.428,2.009,0.443,0.746,2.128,0.044,1.434,0.325,0.012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Parker,1254,18,1.0,0.127,0.798,0.633,-0.627,-1.101,-1.082,1.98,-0.312,-0.934,0.164,1.139,0.602,0.2,0.657,-0.484,0.382,0.422,1.213,2.101,1.08,0.76,-0.903,-0.674,2.852,0.683,-0.795,1.122,2.495,2.332,1.181,1.935,0.577,1.516,1.459,4,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darvin Ham,317,5,2.8,-0.185,-1.633,-1.584,-0.888,1.029,-0.871,-0.922,-0.66,0.182,2.17,-1.413,-0.967,-0.265,-1.544,0.0,-1.349,-0.87,1.191,-1.139,-0.822,-0.778,1.516,-0.548,-0.481,-0.159,0.722,3.113,-1.11,-0.388,1.012,-1.078,0.607,-1.05,-0.707,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Tinsley,385,6,1.0,-1.031,-0.173,0.265,0.785,-0.79,-0.889,2.56,1.891,-0.517,2.338,-0.033,-0.957,0.486,0.026,0.463,0.218,-0.015,0.609,0.515,0.715,2.169,-0.561,-0.832,3.027,2.515,-0.287,3.957,0.94,0.337,1.389,0.895,1.453,1.467,0.542,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torrey Craig,340,5,3.0,-0.25,-0.721,-0.659,0.609,0.622,-0.011,-0.847,-0.288,0.563,-0.419,-1.058,-0.236,0.196,-0.577,0.138,-0.456,-0.52,0.061,-0.137,-0.084,0.855,0.986,0.629,-0.745,0.351,0.797,0.308,-0.855,0.219,0.917,-0.11,0.558,0.131,-0.244,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,477,8,2.0,-0.188,-0.686,0.507,0.621,-0.678,-1.331,-0.499,0.859,-0.717,-0.644,-0.403,-0.395,-0.81,-0.529,-0.153,-0.528,-0.413,1.271,0.42,1.389,1.627,-0.493,-1.139,-0.02,1.853,-0.492,0.283,0.275,1.105,-0.254,0.731,0.558,0.361,0.477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Ratliff,769,12,4.833,0.543,-0.08,0.045,-1.019,0.772,0.497,-1.124,-0.973,3.39,0.509,-1.103,-0.152,0.893,-0.635,1.525,0.078,-0.1,1.532,0.612,1.154,-0.899,1.195,1.068,-0.952,0.038,4.315,1.606,-0.402,0.374,1.908,-0.121,2.451,0.723,0.519,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Damon Jones,615,9,1.111,0.42,-0.49,-0.509,2.577,-1.278,-1.196,0.736,-0.976,-0.936,-0.437,-0.689,0.369,-0.91,0.464,-0.813,0.088,-0.161,2.178,0.26,0.713,3.115,-1.063,-0.896,2.524,-0.255,-0.764,0.807,0.023,1.544,-0.042,1.521,0.082,1.216,1.305,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Ellis,118,2,3.0,0.728,0.409,-1.171,-0.685,0.952,-1.207,-0.777,3.566,-0.583,-0.209,-0.156,0.194,0.041,-0.13,1.255,0.409,-0.286,1.718,0.757,-0.674,-0.612,1.124,-1.155,-0.492,4.551,-0.196,0.541,0.025,1.286,0.413,0.353,2.101,0.48,-0.211,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Walters,231,4,2.0,0.857,-0.322,-1.144,1.319,-1.203,-0.968,0.819,-0.088,-0.697,0.408,-0.534,0.298,-1.123,-0.085,-0.459,-0.275,-0.581,2.487,0.483,-0.732,1.441,-1.083,-0.778,1.481,0.549,-0.515,1.135,-0.412,1.171,-0.013,0.309,0.08,0.258,-0.451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bimbo Coles,795,12,1.0,-0.8,-0.608,-0.101,0.052,-1.011,-1.124,1.199,0.109,-0.703,0.473,-0.467,-0.241,-0.99,-0.407,-0.39,-0.502,-0.467,0.4,0.156,0.879,0.847,-0.612,-0.793,1.653,0.853,-0.62,1.143,0.077,1.094,0.042,0.566,0.469,0.443,0.247,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Humphries,771,12,4.0,-0.688,0.011,-0.779,-0.878,1.404,1.438,-0.768,-0.572,0.511,-0.433,-0.029,-0.385,0.522,-0.508,-0.539,-0.677,-0.579,0.313,0.844,1.36,0.414,2.017,2.984,-0.517,0.713,1.109,0.019,0.587,0.635,1.384,0.382,0.292,0.422,0.172,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goga Bitadze,149,3,5.0,-0.517,0.142,-1.795,-0.31,1.414,0.275,-0.625,-0.818,3.112,0.01,-0.108,-0.247,0.542,-0.857,0.532,-0.519,-0.621,0.431,0.73,-1.368,0.0,1.972,0.513,-0.352,-0.254,4.218,0.683,0.145,0.597,1.155,-0.031,1.392,-0.292,-0.548,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samaki Walker,352,6,4.167,-0.353,-0.313,-0.7,-0.971,0.832,1.398,-0.909,-1.181,0.881,0.171,-0.37,-0.668,0.846,-0.833,-0.018,-0.744,-0.663,0.638,0.08,-0.032,-0.882,1.194,1.731,-0.728,-0.3,1.359,1.116,0.194,0.484,1.516,-0.124,0.957,0.252,-0.051,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Steppe,177,3,2.0,0.606,-0.333,-1.562,-0.219,-0.464,-0.724,-0.262,0.099,-0.623,0.458,0.221,-0.046,-0.308,-0.415,-0.319,-0.524,-0.684,0.652,-0.022,-1.115,0.35,-0.334,-0.505,-0.112,0.335,-0.552,0.824,0.705,0.352,0.117,-0.235,0.125,-0.491,-0.657,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Hill,395,6,3.333,-0.782,-1.26,-0.284,0.924,-0.375,-0.482,-0.537,0.126,-0.57,0.285,-1.249,-0.793,-0.158,-0.949,0.371,-0.682,-0.654,0.024,-0.578,0.754,1.448,-0.031,0.087,-0.182,0.859,-0.42,0.683,-0.654,-0.165,0.975,-0.4,1.023,0.111,-0.317,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexey Shved,182,3,2.0,-0.991,-0.26,-0.844,0.815,-0.59,-0.823,0.898,0.293,-0.333,0.212,0.682,-0.699,-0.387,0.26,-0.522,-0.003,-0.447,0.111,1.125,-0.061,0.945,-0.479,-0.589,1.353,0.658,0.066,0.878,1.441,1.163,0.37,1.768,-0.156,1.198,-0.057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Ostertag,756,11,5.0,-0.306,-0.373,-0.647,-0.974,1.661,1.361,-0.963,-1.547,3.352,0.799,-1.304,-0.384,1.027,-0.668,1.034,-0.163,-0.338,0.614,0.233,0.298,-0.876,2.265,1.947,-0.179,-0.862,4.229,2.618,-0.689,0.426,1.607,-0.03,1.658,0.323,0.224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Canaan,124,2,1.5,-0.189,-0.671,-0.17,1.836,-0.898,-1.115,0.158,-0.23,-0.825,-0.281,0.297,-0.449,-1.133,-0.051,-1.175,-0.552,-0.623,-0.044,-0.511,0.203,1.921,-0.781,-1.08,0.575,-0.139,-0.8,0.141,0.494,-0.241,-0.636,0.162,-0.912,-0.248,-0.469,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Spellman,95,2,4.5,-0.638,-0.326,-0.881,0.42,1.203,0.255,-0.75,0.268,0.42,0.004,-0.453,-0.517,-0.724,-0.227,-0.776,-0.544,-0.574,-0.34,-0.131,-0.848,0.885,1.24,0.399,-0.735,0.524,0.504,0.499,-0.11,-0.413,-0.5,-0.119,-0.669,-0.386,-0.521,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharone Wright,196,3,5.0,-1.122,-0.55,-0.238,-1.021,1.097,0.279,-1.022,-1.072,1.124,0.142,0.925,-1.777,-0.696,-1.243,-1.39,-1.652,-1.239,-0.104,0.23,0.149,-0.959,1.5,0.592,-0.993,-0.852,1.498,0.551,1.136,-0.534,-0.252,-0.452,-1.048,-1.105,-1.035,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,524,8,2.063,-0.912,-0.683,-0.304,-0.07,-0.561,0.095,0.71,-0.028,-0.781,1.033,0.087,-1.203,0.179,-0.729,0.057,-0.63,-0.466,0.479,0.011,1.31,0.54,-0.23,0.969,1.849,1.44,-0.49,1.85,0.636,-0.116,1.449,0.293,1.464,0.574,0.835,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Porter Jr.,170,3,1.667,-0.635,-0.319,0.64,0.255,-0.516,-0.356,0.983,0.658,-0.565,1.407,0.628,-0.991,-1.352,-0.257,-0.923,-0.614,-0.493,-0.42,0.25,1.189,0.537,-0.21,-0.337,1.907,0.991,-0.496,1.772,0.909,-0.277,-1.13,0.574,-0.557,0.2,0.157,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Brown,1071,14,4.429,-0.184,-0.077,0.686,-0.953,1.059,0.769,-0.655,-0.437,0.532,-0.489,-0.873,0.175,0.814,-0.137,0.619,0.133,0.135,1.711,0.81,1.199,-0.75,1.603,1.652,-0.257,0.046,1.399,0.263,-0.154,1.448,2.003,0.834,1.335,1.038,1.151,0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Gomes,450,6,3.5,-0.168,-0.361,0.417,-0.011,-0.005,-0.019,-0.521,-0.369,-0.756,-0.779,-0.329,-0.08,-0.909,-0.042,-0.835,-0.377,-0.464,0.447,0.326,0.754,0.986,0.91,0.418,-0.464,-0.104,-0.661,-0.589,0.287,0.48,-0.383,0.565,-0.094,0.109,0.009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Elliott,127,2,4.5,0.018,-0.732,-1.165,-0.341,0.66,0.326,-0.323,-0.407,-0.287,1.217,0.036,-1.096,-0.146,-0.846,-0.461,-0.981,-0.871,0.222,-0.607,-0.9,-0.167,0.786,0.592,-0.069,-0.091,-0.116,1.705,0.214,-0.592,0.523,-0.47,-0.268,-0.716,-0.786,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinny Del Negro,769,11,1.636,0.011,-0.284,-0.031,-0.3,-1.262,-0.849,0.672,-0.27,-0.868,-0.691,-0.518,0.326,-0.705,-0.186,-0.043,-0.184,-0.295,0.8,0.353,0.931,0.224,-1.0,-0.507,1.44,0.299,-0.59,0.589,0.026,1.145,0.321,0.35,0.552,0.534,0.657,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Van Exel,841,12,1.208,-0.358,0.333,0.842,1.278,-1.272,-0.998,1.861,-0.617,-0.876,-0.363,0.572,0.476,-1.192,1.025,-1.505,0.265,0.245,0.409,1.024,1.445,1.844,-1.119,-0.732,2.76,-0.054,-0.719,0.189,1.59,1.759,0.583,1.728,-0.254,1.041,0.911,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Dickau,281,5,1.0,-0.594,-0.624,-1.176,0.909,-1.027,-1.078,1.45,0.53,-0.881,0.839,0.28,-0.118,-0.934,-0.5,-0.754,-0.748,-0.552,-0.08,0.115,0.487,1.12,-0.868,-0.748,1.906,2.19,-0.829,2.27,0.664,-0.007,-0.858,0.412,0.269,0.119,0.024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Caffey,404,6,4.0,0.012,-0.525,-0.619,-0.993,1.126,0.077,-0.72,-0.824,-0.418,0.576,-0.069,-0.355,-0.265,-0.807,-1.099,-1.159,-0.919,0.909,-0.028,0.672,-0.876,1.439,0.461,-0.534,-0.412,-0.198,1.162,0.265,0.582,1.13,-0.273,-0.702,-0.585,-0.675,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Lopez,903,13,5.0,0.576,0.195,-0.362,-1.202,1.498,-0.344,-0.917,-1.689,1.442,-0.008,-0.321,0.387,-0.398,-0.239,-0.581,-0.46,-0.408,1.818,1.074,0.879,-0.155,2.168,0.197,-0.219,-1.096,2.054,1.268,0.293,1.711,1.397,0.713,0.255,0.536,0.703,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audie Norris,157,2,5.0,1.037,-1.132,-1.094,-0.582,0.624,0.641,-0.851,-0.293,0.354,2.186,-0.84,-0.734,0.369,-1.409,0.371,-1.166,-0.972,1.4,-0.854,-1.047,-0.434,0.787,0.831,-0.7,0.04,0.375,2.758,-0.801,-0.343,0.675,-1.221,0.374,-0.983,-0.858,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
